game_id,season,game_date,home_team,home_score,away_team,away_score,last_period
2021020015,20212022,2021-10-13,ANA,4,WPG,1,REG
2021020019,20212022,2021-10-15,ANA,1,MIN,2,REG
2021020037,20212022,2021-10-18,CGY,2,ANA,3,OT
2021020049,20212022,2021-10-19,EDM,6,ANA,5,REG
2021020060,20212022,2021-10-21,WPG,5,ANA,1,REG
2021020075,20212022,2021-10-23,MIN,4,ANA,3,OT
2021020095,20212022,2021-10-26,ANA,3,WPG,4,REG
2021020107,20212022,2021-10-28,ANA,3,BUF,4,OT
2021020116,20212022,2021-10-29,VGK,5,ANA,4,SO
2021020129,20212022,2021-10-31,ANA,4,MTL,2,REG
2021020142,20212022,2021-11-02,ANA,4,NJD,0,REG
2021020160,20212022,2021-11-05,ANA,3,ARI,1,REG
2021020178,20212022,2021-11-07,ANA,4,STL,1,REG
2021020190,20212022,2021-11-09,VAN,2,ANA,3,OT
2021020205,20212022,2021-11-11,SEA,4,ANA,7,REG
2021020229,20212022,2021-11-14,ANA,5,VAN,1,REG
2021020243,20212022,2021-11-16,ANA,3,WSH,2,OT
2021020258,20212022,2021-11-18,ANA,1,CAR,2,REG
2021020283,20212022,2021-11-22,NSH,3,ANA,2,REG
2021020299,20212022,2021-11-24,COL,5,ANA,2,REG
2021020315,20212022,2021-11-26,ANA,4,OTT,0,REG
2021020332,20212022,2021-11-28,ANA,1,TOR,5,REG
2021020345,20212022,2021-11-30,LAK,4,ANA,5,SO
2021020351,20212022,2021-12-01,ANA,6,VGK,5,REG
2021020365,20212022,2021-12-03,ANA,3,CGY,4,SO
2021020384,20212022,2021-12-06,WSH,4,ANA,3,SO
2021020388,20212022,2021-12-07,BUF,0,ANA,2,REG
2021020405,20212022,2021-12-09,CBJ,1,ANA,2,SO
2021020423,20212022,2021-12-11,PIT,1,ANA,0,REG
2021020432,20212022,2021-12-12,STL,2,ANA,3,OT
2021020453,20212022,2021-12-15,ANA,4,SEA,1,REG
2021020470,20212022,2021-12-17,ANA,5,ARI,6,OT
2021020550,20212022,2021-12-29,ANA,1,VAN,2,OT
2021020565,20212022,2021-12-31,VGK,3,ANA,1,REG
2021020580,20212022,2022-01-02,COL,4,ANA,2,REG
2021020594,20212022,2022-01-04,ANA,4,PHI,1,REG
2021020627,20212022,2022-01-08,ANA,1,NYR,4,REG
2021020609,20212022,2022-01-09,ANA,4,DET,3,SO
2021020644,20212022,2022-01-11,ANA,1,PIT,4,REG
2021020662,20212022,2022-01-14,MIN,7,ANA,3,REG
2021020673,20212022,2022-01-15,CHI,3,ANA,0,REG
2021020703,20212022,2022-01-19,ANA,0,COL,2,REG
2021020719,20212022,2022-01-21,ANA,5,TBL,1,REG
2021020737,20212022,2022-01-24,BOS,3,ANA,5,REG
2021020752,20212022,2022-01-26,TOR,4,ANA,3,SO
2021020757,20212022,2022-01-27,MTL,4,ANA,5,REG
2021020773,20212022,2022-01-29,OTT,1,ANA,2,REG
2021020792,20212022,2022-01-31,DET,2,ANA,1,OT
2021021033,20212022,2022-02-11,ANA,3,SEA,4,REG
2021020500,20212022,2022-02-16,CGY,6,ANA,2,REG
2021020493,20212022,2022-02-17,EDM,7,ANA,3,REG
2021020520,20212022,2022-02-19,VAN,4,ANA,7,REG
2021020536,20212022,2022-02-22,ANA,4,SJS,3,SO
2021020828,20212022,2022-02-25,ANA,1,LAK,4,REG
2021020845,20212022,2022-02-27,ANA,0,NYI,4,REG
2021020859,20212022,2022-03-01,ANA,4,BOS,3,REG
2021020879,20212022,2022-03-04,ANA,4,VGK,5,REG
2021020897,20212022,2022-03-06,ANA,3,SJS,2,OT
2021020907,20212022,2022-03-08,CHI,8,ANA,3,REG
2021020925,20212022,2022-03-10,NSH,4,ANA,1,REG
2021020935,20212022,2022-03-12,NJD,2,ANA,1,SO
2021020943,20212022,2022-03-13,NYI,4,ANA,3,REG
2021020955,20212022,2022-03-15,NYR,4,ANA,3,OT
2021020981,20212022,2022-03-18,ANA,0,FLA,3,REG
2021021003,20212022,2022-03-21,ANA,3,NSH,6,REG
2021021018,20212022,2022-03-23,ANA,2,CHI,4,REG
2021021045,20212022,2022-03-26,SJS,4,ANA,1,REG
2021021067,20212022,2022-03-29,ANA,2,DAL,3,REG
2021021082,20212022,2022-03-31,ANA,2,DAL,3,OT
2021021088,20212022,2022-04-01,ARI,0,ANA,5,REG
2021021107,20212022,2022-04-03,ANA,1,EDM,6,REG
2021021127,20212022,2022-04-06,ANA,2,CGY,4,REG
2021021145,20212022,2022-04-09,PHI,3,ANA,5,REG
2021021159,20212022,2022-04-10,CAR,5,ANA,2,REG
2021021167,20212022,2022-04-12,FLA,3,ANA,2,OT
2021021184,20212022,2022-04-14,TBL,4,ANA,3,OT
2021021215,20212022,2022-04-17,ANA,6,CBJ,4,REG
2021021226,20212022,2022-04-19,ANA,1,LAK,2,REG
2021021258,20212022,2022-04-23,LAK,4,ANA,2,REG
2021021270,20212022,2022-04-24,ANA,3,STL,6,REG
2021021285,20212022,2022-04-26,SJS,2,ANA,5,REG
2021021307,20212022,2022-04-29,DAL,4,ANA,2,REG
2021020013,20212022,2021-10-14,CBJ,8,ARI,2,REG
2021020021,20212022,2021-10-16,BUF,2,ARI,1,SO
2021020038,20212022,2021-10-18,ARI,4,STL,7,REG
2021020061,20212022,2021-10-21,ARI,1,EDM,5,REG
2021020077,20212022,2021-10-23,ARI,0,NYI,3,REG
2021020085,20212022,2021-10-25,FLA,5,ARI,3,REG
2021020102,20212022,2021-10-28,TBL,5,ARI,1,REG
2021020113,20212022,2021-10-29,WSH,2,ARI,0,REG
2021020128,20212022,2021-10-31,CAR,2,ARI,1,REG
2021020137,20212022,2021-11-02,PHI,3,ARI,0,REG
2021020172,20212022,2021-11-06,ARI,5,SEA,4,REG
2021020194,20212022,2021-11-10,ARI,2,MIN,5,REG
2021020210,20212022,2021-11-12,CHI,2,ARI,1,REG
2021020218,20212022,2021-11-13,NSH,4,ARI,1,REG
2021020238,20212022,2021-11-16,STL,2,ARI,3,REG
2021020256,20212022,2021-11-18,ARI,4,CBJ,5,SO
2021020270,20212022,2021-11-20,ARI,2,DET,1,OT
2021020279,20212022,2021-11-21,LAK,1,ARI,2,OT
2021020300,20212022,2021-11-24,ARI,3,EDM,5,REG
2021020323,20212022,2021-11-27,ARI,2,DAL,3,REG
2021020335,20212022,2021-11-29,WPG,0,ARI,1,REG
2021020344,20212022,2021-11-30,MIN,5,ARI,2,REG
2021020364,20212022,2021-12-03,ARI,1,VGK,7,REG
2021020385,20212022,2021-12-06,DAL,4,ARI,1,REG
2021020416,20212022,2021-12-10,ARI,1,FLA,3,REG
2021020427,20212022,2021-12-11,ARI,3,PHI,5,REG
2021020452,20212022,2021-12-15,ARI,2,NYR,3,REG
2021020540,20212022,2021-12-28,SJS,8,ARI,7,SO
2021020592,20212022,2022-01-04,ARI,1,WPG,3,REG
2021020607,20212022,2022-01-06,ARI,6,CHI,4,REG
2021020624,20212022,2022-01-08,ARI,2,NSH,4,REG
2021020649,20212022,2022-01-12,ARI,2,TOR,1,REG
2021020663,20212022,2022-01-14,COL,4,ARI,3,SO
2021020677,20212022,2022-01-15,ARI,0,COL,5,REG
2021020687,20212022,2022-01-17,ARI,5,MTL,2,REG
2021020701,20212022,2022-01-19,NJD,1,ARI,4,REG
2021020714,20212022,2022-01-21,NYI,4,ARI,0,REG
2021020725,20212022,2022-01-22,NYR,7,ARI,3,REG
2021020747,20212022,2022-01-25,PIT,6,ARI,3,REG
2021020771,20212022,2022-01-28,ARI,1,BOS,2,REG
2021020782,20212022,2022-01-29,ARI,1,BUF,3,REG
2021020805,20212022,2022-02-01,COL,2,ARI,3,SO
2021020810,20212022,2022-02-02,ARI,2,CGY,4,REG
2021020487,20212022,2022-02-08,VAN,5,ARI,1,REG
2021020503,20212022,2022-02-09,SEA,2,ARI,5,REG
2021020519,20212022,2022-02-11,ARI,3,TBL,4,REG
2021020533,20212022,2022-02-19,ARI,3,LAK,5,REG
2021020581,20212022,2022-02-20,ARI,3,DAL,1,REG
2021020814,20212022,2022-02-23,ARI,2,LAK,3,REG
2021020827,20212022,2022-02-25,ARI,3,VGK,1,REG
2021020844,20212022,2022-02-27,ARI,3,WPG,5,REG
2021020871,20212022,2022-03-03,ARI,2,COL,1,REG
2021020888,20212022,2022-03-05,ARI,8,OTT,5,REG
2021020903,20212022,2022-03-08,DET,2,ARI,9,REG
2021020917,20212022,2022-03-10,TOR,4,ARI,5,OT
2021020932,20212022,2022-03-12,BOS,3,ARI,2,REG
2021020952,20212022,2022-03-14,OTT,3,ARI,5,REG
2021020954,20212022,2022-03-15,MTL,3,ARI,6,REG
2021020991,20212022,2022-03-19,ARI,1,PIT,4,REG
2021020999,20212022,2022-03-20,SJS,4,ARI,2,REG
2021021017,20212022,2022-03-22,ARI,2,SEA,4,REG
2021021032,20212022,2022-03-25,CGY,4,ARI,2,REG
2021021053,20212022,2022-03-27,WPG,2,ARI,1,OT
2021021057,20212022,2022-03-28,EDM,6,ARI,1,REG
2021021072,20212022,2022-03-30,ARI,5,SJS,2,REG
2021021105,20212022,2022-04-03,CHI,2,ARI,3,OT
2021021111,20212022,2022-04-04,STL,5,ARI,1,REG
2021021134,20212022,2022-04-07,ARI,1,VAN,5,REG
2021021153,20212022,2022-04-09,VGK,6,ARI,1,REG
2021021176,20212022,2022-04-12,ARI,2,NJD,6,REG
2021021192,20212022,2022-04-14,VAN,7,ARI,1,REG
2021021206,20212022,2022-04-16,CGY,9,ARI,1,REG
2021021218,20212022,2022-04-18,ARI,3,CAR,5,REG
2021021230,20212022,2022-04-20,ARI,3,CHI,4,OT
2021021247,20212022,2022-04-22,ARI,0,WSH,2,REG
2021021257,20212022,2022-04-23,ARI,4,STL,5,OT
2021021282,20212022,2022-04-26,MIN,3,ARI,5,REG
2021021287,20212022,2022-04-27,DAL,3,ARI,4,OT
2021021311,20212022,2022-04-29,ARI,5,NSH,4,REG
2021020020,20212022,2021-10-16,BOS,3,DAL,1,REG
2021020050,20212022,2021-10-20,PHI,6,BOS,3,REG
2021020062,20212022,2021-10-22,BUF,1,BOS,4,REG
2021020079,20212022,2021-10-24,BOS,4,SJS,3,REG
2021020097,20212022,2021-10-27,FLA,4,BOS,1,REG
2021020104,20212022,2021-10-28,CAR,3,BOS,0,REG
2021020117,20212022,2021-10-30,BOS,3,FLA,2,SO
2021020148,20212022,2021-11-04,BOS,5,DET,1,REG
2021020163,20212022,2021-11-06,TOR,5,BOS,2,REG
2021020182,20212022,2021-11-09,BOS,3,OTT,2,REG
2021020195,20212022,2021-11-11,BOS,3,EDM,5,REG
2021020215,20212022,2021-11-13,NJD,2,BOS,5,REG
2021020224,20212022,2021-11-14,BOS,5,MTL,2,REG
2021020267,20212022,2021-11-20,PHI,2,BOS,5,REG
2021020274,20212022,2021-11-21,BOS,0,CGY,4,REG
2021020290,20212022,2021-11-24,BUF,1,BOS,5,REG
2021020304,20212022,2021-11-26,BOS,2,NYR,5,REG
2021020326,20212022,2021-11-28,BOS,3,VAN,2,REG
2021020337,20212022,2021-11-30,BOS,1,DET,2,REG
2021020358,20212022,2021-12-02,NSH,0,BOS,2,REG
2021020367,20212022,2021-12-04,BOS,2,TBL,3,OT
2021020400,20212022,2021-12-08,VAN,2,BOS,1,SO
2021020408,20212022,2021-12-09,EDM,2,BOS,3,REG
2021020425,20212022,2021-12-11,CGY,2,BOS,4,REG
2021020437,20212022,2021-12-14,BOS,1,VGK,4,REG
2021020458,20212022,2021-12-16,NYI,3,BOS,1,REG
2021020566,20212022,2022-01-01,BOS,4,BUF,3,OT
2021020575,20212022,2022-01-02,DET,1,BOS,5,REG
2021020586,20212022,2022-01-04,BOS,5,NJD,3,REG
2021020599,20212022,2022-01-06,BOS,2,MIN,3,REG
2021020615,20212022,2022-01-08,TBL,2,BOS,5,REG
2021020632,20212022,2022-01-10,WSH,3,BOS,7,REG
2021021000,20212022,2022-01-12,BOS,5,MTL,1,REG
2021020650,20212022,2022-01-13,BOS,3,PHI,2,REG
2021020665,20212022,2022-01-15,BOS,4,NSH,3,OT
2021020691,20212022,2022-01-18,BOS,1,CAR,7,REG
2021020704,20212022,2022-01-20,BOS,4,WSH,3,REG
2021020721,20212022,2022-01-22,BOS,3,WPG,2,REG
2021020756,20212022,2022-01-26,COL,4,BOS,3,OT
2021020789,20212022,2022-01-30,DAL,6,BOS,1,REG
2021020795,20212022,2022-02-01,BOS,3,SEA,2,REG
2021020523,20212022,2022-02-08,BOS,2,PIT,4,REG
2021020494,20212022,2022-02-10,BOS,0,CAR,6,REG
2021020543,20212022,2022-02-12,OTT,0,BOS,2,REG
2021021263,20212022,2022-02-15,NYR,2,BOS,1,SO
2021021006,20212022,2022-02-17,NYI,4,BOS,1,REG
2021020481,20212022,2022-02-19,OTT,2,BOS,3,OT
2021020508,20212022,2022-02-21,BOS,5,COL,1,REG
2021020822,20212022,2022-02-24,SEA,2,BOS,3,OT
2021020838,20212022,2022-02-26,SJS,1,BOS,3,REG
2021020850,20212022,2022-02-28,LAK,0,BOS,7,REG
2021020872,20212022,2022-03-03,VGK,2,BOS,5,REG
2021020885,20212022,2022-03-05,CBJ,4,BOS,5,SO
2021020898,20212022,2022-03-07,BOS,2,LAK,3,OT
2021020915,20212022,2022-03-10,BOS,4,CHI,3,REG
2021020957,20212022,2022-03-15,CHI,1,BOS,2,OT
2021020965,20212022,2022-03-16,MIN,4,BOS,2,REG
2021020979,20212022,2022-03-18,WPG,2,BOS,4,REG
2021020646,20212022,2022-03-21,MTL,2,BOS,3,OT
2021021019,20212022,2022-03-24,BOS,3,TBL,2,REG
2021021034,20212022,2022-03-26,BOS,6,NYI,3,REG
2021021059,20212022,2022-03-29,BOS,4,TOR,6,REG
2021021074,20212022,2022-03-31,BOS,8,NJD,1,REG
2021021090,20212022,2022-04-02,BOS,5,CBJ,2,REG
2021021110,20212022,2022-04-04,CBJ,2,BOS,3,OT
2021021115,20212022,2022-04-05,DET,5,BOS,3,REG
2021021137,20212022,2022-04-08,TBL,1,BOS,2,OT
2021021158,20212022,2022-04-10,WSH,4,BOS,2,REG
2021021164,20212022,2022-04-12,BOS,2,STL,4,REG
2021021181,20212022,2022-04-14,BOS,2,OTT,3,REG
2021021196,20212022,2022-04-16,BOS,2,PIT,1,REG
2021021225,20212022,2022-04-19,STL,2,BOS,3,OT
2021021238,20212022,2022-04-21,PIT,4,BOS,0,REG
2021021248,20212022,2022-04-23,BOS,3,NYR,1,REG
2021020471,20212022,2022-04-24,MTL,3,BOS,5,REG
2021021272,20212022,2022-04-26,BOS,4,FLA,2,REG
2021021290,20212022,2022-04-28,BOS,5,BUF,0,REG
2021021299,20212022,2022-04-29,TOR,5,BOS,2,REG
2021020007,20212022,2021-10-14,BUF,5,MTL,1,REG
2021020039,20212022,2021-10-19,BUF,5,VAN,2,REG
2021020069,20212022,2021-10-23,NJD,2,BUF,1,OT
2021020083,20212022,2021-10-25,BUF,5,TBL,1,REG
2021020130,20212022,2021-10-31,LAK,3,BUF,2,REG
2021020143,20212022,2021-11-02,SJS,5,BUF,3,REG
2021020156,20212022,2021-11-04,SEA,5,BUF,2,REG
2021020162,20212022,2021-11-06,BUF,3,DET,4,OT
2021020181,20212022,2021-11-08,WSH,5,BUF,3,REG
2021020206,20212022,2021-11-12,BUF,3,EDM,2,REG
2021020211,20212022,2021-11-13,BUF,4,TOR,5,REG
2021020237,20212022,2021-11-16,PIT,1,BUF,2,REG
2021020247,20212022,2021-11-18,BUF,0,CGY,5,REG
2021020277,20212022,2021-11-21,NYR,5,BUF,4,REG
2021020281,20212022,2021-11-22,BUF,4,CBJ,7,REG
2021020305,20212022,2021-11-26,BUF,4,MTL,1,REG
2021020317,20212022,2021-11-27,DET,3,BUF,2,OT
2021020333,20212022,2021-11-29,BUF,4,SEA,7,REG
2021020354,20212022,2021-12-02,FLA,7,BUF,4,REG
2021020373,20212022,2021-12-04,CAR,6,BUF,2,REG
2021020412,20212022,2021-12-10,BUF,1,NYR,2,REG
2021020419,20212022,2021-12-11,BUF,2,WSH,3,SO
2021020446,20212022,2021-12-14,WPG,2,BUF,4,REG
2021020461,20212022,2021-12-16,MIN,2,BUF,3,SO
2021020466,20212022,2021-12-17,PIT,3,BUF,2,OT
2021020541,20212022,2021-12-29,BUF,3,NJD,4,REG
2021020553,20212022,2021-12-30,NYI,4,BUF,1,REG
2021020600,20212022,2022-01-06,BUF,2,SJS,3,REG
2021020637,20212022,2022-01-11,BUF,1,TBL,6,REG
2021020657,20212022,2022-01-13,NSH,1,BUF,4,REG
2021020667,20212022,2022-01-15,DET,4,BUF,0,REG
2021020682,20212022,2022-01-17,BUF,2,DET,3,OT
2021020692,20212022,2022-01-18,OTT,1,BUF,3,REG
2021020705,20212022,2022-01-20,BUF,4,DAL,5,REG
2021020722,20212022,2022-01-22,BUF,6,PHI,3,REG
2021020744,20212022,2022-01-25,OTT,5,BUF,0,REG
2021020790,20212022,2022-01-30,COL,4,BUF,1,REG
2021020806,20212022,2022-02-01,VGK,5,BUF,2,REG
2021020489,20212022,2022-02-10,BUF,3,CBJ,4,OT
2021020614,20212022,2022-02-13,MTL,3,BUF,5,REG
2021020524,20212022,2022-02-15,BUF,6,NYI,3,REG
2021021228,20212022,2022-02-17,BUF,1,OTT,3,REG
2021020504,20212022,2022-02-19,BUF,3,COL,5,REG
2021020515,20212022,2022-02-20,CBJ,7,BUF,3,REG
2021021273,20212022,2022-02-23,MTL,4,BUF,0,REG
2021020825,20212022,2022-02-25,STL,5,BUF,3,REG
2021020843,20212022,2022-02-27,DAL,4,BUF,2,REG
2021020860,20212022,2022-03-02,TOR,1,BUF,5,REG
2021020873,20212022,2022-03-04,BUF,5,MIN,4,REG
2021020890,20212022,2022-03-06,BUF,0,LAK,3,REG
2021020899,20212022,2022-03-07,BUF,1,FLA,6,REG
2021020916,20212022,2022-03-10,BUF,3,VGK,1,REG
2021020942,20212022,2022-03-13,BUF,5,TOR,2,REG
2021020973,20212022,2022-03-17,EDM,6,BUF,1,REG
2021020980,20212022,2022-03-18,CGY,0,BUF,1,OT
2021020998,20212022,2022-03-20,VAN,2,BUF,3,OT
2021021014,20212022,2022-03-23,BUF,4,PIT,3,SO
2021021028,20212022,2022-03-25,BUF,3,WSH,4,SO
2021021049,20212022,2022-03-27,NYR,5,BUF,4,OT
2021021055,20212022,2022-03-28,CHI,5,BUF,6,REG
2021021068,20212022,2022-03-30,BUF,2,WPG,3,SO
2021021083,20212022,2022-04-01,BUF,4,NSH,3,REG
2021021100,20212022,2022-04-03,BUF,3,FLA,5,REG
2021021113,20212022,2022-04-05,BUF,4,CAR,2,REG
2021021130,20212022,2022-04-07,CAR,5,BUF,3,REG
2021021138,20212022,2022-04-08,FLA,4,BUF,3,REG
2021021156,20212022,2022-04-10,TBL,5,BUF,0,REG
2021021165,20212022,2022-04-12,TOR,2,BUF,5,REG
2021021182,20212022,2022-04-14,BUF,2,STL,6,REG
2021021197,20212022,2022-04-16,BUF,4,PHI,3,REG
2021021212,20212022,2022-04-17,PHI,3,BUF,5,REG
2021021236,20212022,2022-04-21,NJD,2,BUF,5,REG
2021021249,20212022,2022-04-23,BUF,5,NYI,3,REG
2021021298,20212022,2022-04-29,BUF,3,CHI,2,OT
2021020031,20212022,2021-10-16,EDM,5,CGY,2,REG
2021020054,20212022,2021-10-21,DET,0,CGY,3,REG
2021020072,20212022,2021-10-23,WSH,3,CGY,4,OT
2021020086,20212022,2021-10-25,NYR,1,CGY,5,REG
2021020090,20212022,2021-10-26,NJD,3,CGY,5,REG
2021020103,20212022,2021-10-28,PIT,0,CGY,4,REG
2021020123,20212022,2021-10-30,CGY,4,PHI,0,REG
2021020140,20212022,2021-11-02,CGY,2,NSH,3,OT
2021020154,20212022,2021-11-04,CGY,3,DAL,4,OT
2021020171,20212022,2021-11-06,CGY,6,NYR,0,REG
2021020189,20212022,2021-11-09,CGY,1,SJS,4,REG
2021020196,20212022,2021-11-11,MTL,4,CGY,2,REG
2021020207,20212022,2021-11-12,TOR,2,CGY,1,OT
2021020225,20212022,2021-11-14,OTT,0,CGY,4,REG
2021020236,20212022,2021-11-16,PHI,2,CGY,1,OT
2021020266,20212022,2021-11-20,NYI,2,CGY,5,REG
2021020289,20212022,2021-11-23,CGY,5,CHI,2,REG
2021020322,20212022,2021-11-27,CGY,2,WPG,4,REG
2021020336,20212022,2021-11-29,CGY,2,PIT,1,SO
2021020361,20212022,2021-12-02,LAK,2,CGY,3,REG
2021020382,20212022,2021-12-05,VGK,3,CGY,2,REG
2021020397,20212022,2021-12-07,SJS,5,CGY,3,REG
2021020407,20212022,2021-12-09,CGY,1,CAR,2,OT
2021020558,20212022,2021-12-30,SEA,4,CGY,6,REG
2021020579,20212022,2022-01-02,CHI,1,CGY,5,REG
2021020589,20212022,2022-01-04,FLA,6,CGY,2,REG
2021020602,20212022,2022-01-06,TBL,4,CGY,1,REG
2021020612,20212022,2022-01-07,CAR,6,CGY,3,REG
2021020658,20212022,2022-01-13,CGY,1,OTT,4,REG
2021020698,20212022,2022-01-18,CGY,5,FLA,1,REG
2021020730,20212022,2022-01-22,EDM,5,CGY,3,REG
2021020743,20212022,2022-01-24,CGY,7,STL,1,REG
2021020755,20212022,2022-01-26,CBJ,0,CGY,6,REG
2021020764,20212022,2022-01-27,STL,5,CGY,1,REG
2021020781,20212022,2022-01-29,CGY,1,VAN,0,OT
2021020804,20212022,2022-02-01,DAL,3,CGY,4,REG
2021020676,20212022,2022-02-09,CGY,6,VGK,0,REG
2021020462,20212022,2022-02-10,CGY,5,TOR,2,REG
2021020642,20212022,2022-02-12,CGY,5,NYI,2,REG
2021020478,20212022,2022-02-15,CGY,6,CBJ,2,REG
2021020518,20212022,2022-02-19,CGY,2,SEA,1,REG
2021020564,20212022,2022-02-21,CGY,3,WPG,1,REG
2021020820,20212022,2022-02-24,VAN,7,CGY,1,REG
2021020835,20212022,2022-02-26,CGY,7,MIN,3,REG
2021020855,20212022,2022-03-01,MIN,1,CGY,5,REG
2021020870,20212022,2022-03-03,CGY,4,MTL,5,OT
2021020886,20212022,2022-03-05,COL,3,CGY,4,OT
2021020532,20212022,2022-03-07,CGY,3,EDM,1,REG
2021020912,20212022,2022-03-08,CGY,4,WSH,5,REG
2021020926,20212022,2022-03-10,CGY,4,TBL,1,REG
2021020939,20212022,2022-03-12,CGY,3,DET,0,REG
2021020949,20212022,2022-03-13,COL,3,CGY,0,REG
2021020966,20212022,2022-03-16,CGY,6,NJD,3,REG
2021020990,20212022,2022-03-19,VAN,2,CGY,5,REG
2021021012,20212022,2022-03-22,CGY,3,SJS,4,REG
2021021042,20212022,2022-03-26,CGY,9,EDM,5,REG
2021021066,20212022,2022-03-29,CGY,1,COL,2,REG
2021021081,20212022,2022-03-31,CGY,2,LAK,3,SO
2021021098,20212022,2022-04-02,CGY,4,STL,6,REG
2021021112,20212022,2022-04-04,LAK,2,CGY,3,REG
2021021136,20212022,2022-04-07,SJS,2,CGY,4,REG
2021021154,20212022,2022-04-09,SEA,1,CGY,4,REG
2021021174,20212022,2022-04-12,CGY,5,SEA,3,REG
2021021191,20212022,2022-04-14,CGY,1,VGK,6,REG
2021020436,20212022,2022-04-18,CHI,2,CGY,5,REG
2021020443,20212022,2022-04-19,NSH,3,CGY,2,SO
2021021241,20212022,2022-04-21,CGY,4,DAL,2,REG
2021021256,20212022,2022-04-23,CGY,6,VAN,3,REG
2021021280,20212022,2022-04-26,NSH,4,CGY,5,OT
2021021295,20212022,2022-04-28,MIN,3,CGY,2,OT
2021021309,20212022,2022-04-29,WPG,3,CGY,1,REG
2021020012,20212022,2021-10-14,CAR,6,NYI,3,REG
2021020029,20212022,2021-10-16,NSH,2,CAR,3,REG
2021020052,20212022,2021-10-21,MTL,1,CAR,4,REG
2021020073,20212022,2021-10-23,CBJ,1,CAR,5,REG
2021020087,20212022,2021-10-25,CAR,4,TOR,1,REG
2021020114,20212022,2021-10-29,CAR,6,CHI,3,REG
2021020144,20212022,2021-11-03,CHI,3,CAR,4,REG
2021020166,20212022,2021-11-06,FLA,5,CAR,2,REG
2021020185,20212022,2021-11-09,TBL,1,CAR,2,OT
2021020208,20212022,2021-11-12,CAR,1,PHI,2,REG
2021020216,20212022,2021-11-13,CAR,3,STL,2,REG
2021020242,20212022,2021-11-16,VGK,2,CAR,4,REG
2021020272,20212022,2021-11-20,LAK,4,CAR,5,REG
2021020286,20212022,2021-11-22,SJS,2,CAR,1,OT
2021020303,20212022,2021-11-24,SEA,2,CAR,1,REG
2021020308,20212022,2021-11-26,PHI,3,CAR,6,REG
2021020329,20212022,2021-11-28,CAR,2,WSH,4,REG
2021020343,20212022,2021-11-30,DAL,4,CAR,1,REG
2021020357,20212022,2021-12-02,CAR,2,OTT,3,REG
2021020395,20212022,2021-12-07,WPG,2,CAR,4,REG
2021020426,20212022,2021-12-11,EDM,1,CAR,3,REG
2021020434,20212022,2021-12-12,VAN,2,CAR,1,REG
2021020459,20212022,2021-12-16,CAR,5,DET,3,REG
2021020474,20212022,2021-12-18,CAR,5,LAK,1,REG
2021020554,20212022,2021-12-30,CAR,4,MTL,0,REG
2021020570,20212022,2022-01-01,CBJ,4,CAR,7,REG
2021020617,20212022,2022-01-08,CAR,3,FLA,4,OT
2021020654,20212022,2022-01-13,CAR,0,CBJ,6,REG
2021020672,20212022,2022-01-15,CAR,4,VAN,1,REG
2021020715,20212022,2022-01-21,CAR,6,NYR,3,REG
2021020724,20212022,2022-01-22,NJD,7,CAR,4,REG
2021020748,20212022,2022-01-25,CAR,4,VGK,3,OT
2021020758,20212022,2022-01-27,OTT,2,CAR,3,SO
2021020779,20212022,2022-01-29,CAR,2,NJD,1,REG
2021020787,20212022,2022-01-30,CAR,2,SJS,1,REG
2021020583,20212022,2022-02-07,TOR,4,CAR,3,OT
2021020510,20212022,2022-02-08,OTT,4,CAR,3,REG
2021020445,20212022,2022-02-12,MIN,3,CAR,2,REG
2021020527,20212022,2022-02-16,CAR,2,FLA,3,OT
2021020485,20212022,2022-02-18,CAR,5,NSH,3,REG
2021021304,20212022,2022-02-20,PIT,3,CAR,4,REG
2021020639,20212022,2022-02-21,PHI,3,CAR,4,OT
2021020823,20212022,2022-02-25,CAR,4,CBJ,0,REG
2021020840,20212022,2022-02-27,CAR,2,EDM,1,REG
2021020851,20212022,2022-03-01,DET,4,CAR,3,OT
2021020868,20212022,2022-03-03,WSH,4,CAR,0,REG
2021020876,20212022,2022-03-04,CAR,3,PIT,2,OT
2021020892,20212022,2022-03-06,CAR,3,SEA,2,REG
2021020923,20212022,2022-03-10,CAR,2,COL,0,REG
2021020936,20212022,2022-03-12,CAR,3,PHI,1,REG
2021020945,20212022,2022-03-13,PIT,4,CAR,2,REG
2021020968,20212022,2022-03-17,TOR,3,CAR,2,REG
2021020978,20212022,2022-03-18,CAR,3,WSH,4,SO
2021020996,20212022,2022-03-20,CAR,0,NYR,2,REG
2021021009,20212022,2022-03-22,CAR,3,TBL,2,REG
2021021022,20212022,2022-03-24,CAR,3,DAL,4,SO
2021021039,20212022,2022-03-26,STL,2,CAR,7,REG
2021021054,20212022,2022-03-28,WSH,1,CAR,6,REG
2021021060,20212022,2022-03-29,TBL,4,CAR,3,OT
2021021078,20212022,2022-03-31,CAR,4,MTL,0,REG
2021021094,20212022,2022-04-02,CAR,1,MIN,3,REG
2021021139,20212022,2022-04-08,CAR,1,NYI,2,REG
2021021168,20212022,2022-04-12,NYR,2,CAR,4,REG
2021021186,20212022,2022-04-14,CAR,0,DET,3,REG
2021021205,20212022,2022-04-16,COL,7,CAR,4,REG
2021021239,20212022,2022-04-21,CAR,4,WPG,2,REG
2021021254,20212022,2022-04-23,NJD,2,CAR,3,OT
